Subject	Group	Field	Instance	Length	Variant	Example#	XPath	ExtID	English	English (pattern)	French	Level	Var1	Var2
timezones	TimeZonesOceania	zone	Australia/Melbourne			0	//ldml/dates/timeZoneNames/zone[@type="Australia/Melbourne"]/exemplarCity		Melbourne	Melbourne	Melbourne	Moderate		
timezones	TimeZonesOceania	zone	Australia/Perth			0	//ldml/dates/timeZoneNames/zone[@type="Australia/Perth"]/exemplarCity		Perth	Perth	Perth	Moderate		
timezones	TimeZonesOceania	zone	Australia/Sydney			0	//ldml/dates/timeZoneNames/zone[@type="Australia/Sydney"]/exemplarCity		Sydney	Sydney	Sydney	Moderate		
timezones	TimeZonesOceania	zone	Indian/Christmas			0	//ldml/dates/timeZoneNames/zone[@type="Indian/Christmas"]/exemplarCity		Christmas	Christmas	Christmas	Moderate		
timezones	TimeZonesOceania	zone	Indian/Cocos			0	//ldml/dates/timeZoneNames/zone[@type="Indian/Cocos"]/exemplarCity		Cocos	Cocos	Cocos	Moderate		
timezones	TimeZonesOceania	zone	Pacific/Auckland			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Auckland"]/exemplarCity		Auckland	Auckland	Auckland	Moderate		
timezones	TimeZonesOceania	zone	Pacific/Chatham			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Chatham"]/exemplarCity		Chatham	Chatham	Chatham	Moderate		
timezones	TimeZonesOceania	zone	Pacific/Norfolk			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Norfolk"]/exemplarCity		Norfolk	Norfolk	Norfolk	Moderate		
timezones	TimeZonesOther	zone	Etc/Unknown			0	//ldml/dates/timeZoneNames/zone[@type="Etc/Unknown"]/exemplarCity		Unknown City	Unknown City	ville inconnue	Moderate		
timezones	TimeZonesOther	zone	Etc/UTC		standard	0	//ldml/dates/timeZoneNames/zone[@type="Etc/UTC"]/long/standard		Coordinated Universal Time	Coordinated Universal Time	temps universel coordonné	Moderate		
timezones	TimeZonesPacific	metazone	Apia		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Apia"]/long/daylight		Apia Daylight Time	Apia Daylight Time	heure d’été d’Apia	Moderate		
timezones	TimeZonesPacific	metazone	Apia		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Apia"]/long/generic		Apia Time	Apia Time	heure d’Apia	Moderate		
timezones	TimeZonesPacific	metazone	Apia		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Apia"]/long/standard		Apia Standard Time	Apia Standard Time	heure normale d’Apia	Moderate		
timezones	TimeZonesPacific	metazone	Chamorro		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Chamorro"]/long/standard		Chamorro Standard Time	Chamorro Standard Time	heure des Chamorro	Moderate		
timezones	TimeZonesPacific	metazone	Cook		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Cook"]/long/daylight		Cook Islands Half Summer Time	Cook Islands Half Summer Time	heure d’été des îles Cook	Moderate		
timezones	TimeZonesPacific	metazone	Cook		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Cook"]/long/generic		Cook Islands Time	Cook Islands Time	heure des îles Cook	Moderate		
timezones	TimeZonesPacific	metazone	Cook		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Cook"]/long/standard		Cook Islands Standard Time	Cook Islands Standard Time	heure normale des îles Cook	Moderate		
timezones	TimeZonesPacific	metazone	Fiji		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Fiji"]/long/daylight		Fiji Summer Time	Fiji Summer Time	heure d’été des îles Fidji	Moderate		
timezones	TimeZonesPacific	metazone	Fiji		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Fiji"]/long/generic		Fiji Time	Fiji Time	heure des îles Fidji	Moderate		
timezones	TimeZonesPacific	metazone	Fiji		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Fiji"]/long/standard		Fiji Standard Time	Fiji Standard Time	heure normale des îles Fidji	Moderate		
timezones	TimeZonesPacific	metazone	Gambier		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Gambier"]/long/standard		Gambier Time	Gambier Time	heure des îles Gambier	Moderate		
timezones	TimeZonesPacific	metazone	Gilbert_Islands		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Gilbert_Islands"]/long/standard		Gilbert Islands Time	Gilbert Islands Time	heure des îles Gilbert	Moderate		
timezones	TimeZonesPacific	metazone	Kosrae		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Kosrae"]/long/standard		Kosrae Time	Kosrae Time	heure de Kosrae	Moderate		
timezones	TimeZonesPacific	metazone	Line_Islands		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Line_Islands"]/long/standard		Line Islands Time	Line Islands Time	heure des îles de la Ligne	Moderate		
timezones	TimeZonesPacific	metazone	Marquesas		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Marquesas"]/long/standard		Marquesas Time	Marquesas Time	heure des îles Marquises	Moderate		
timezones	TimeZonesPacific	metazone	Marshall_Islands		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Marshall_Islands"]/long/standard		Marshall Islands Time	Marshall Islands Time	heure des îles Marshall	Moderate		
timezones	TimeZonesPacific	metazone	Nauru		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Nauru"]/long/standard		Nauru Time	Nauru Time	heure de Nauru	Moderate		
timezones	TimeZonesPacific	metazone	New_Caledonia		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="New_Caledonia"]/long/daylight		New Caledonia Summer Time	New Caledonia Summer Time	heure d’été de Nouvelle-Calédonie	Moderate		
timezones	TimeZonesPacific	metazone	New_Caledonia		generic	0	//ldml/dates/timeZoneNames/metazone[@type="New_Caledonia"]/long/generic		New Caledonia Time	New Caledonia Time	heure de la Nouvelle-Calédonie	Moderate		
timezones	TimeZonesPacific	metazone	New_Caledonia		standard	0	//ldml/dates/timeZoneNames/metazone[@type="New_Caledonia"]/long/standard		New Caledonia Standard Time	New Caledonia Standard Time	heure normale de la Nouvelle-Calédonie	Moderate		
timezones	TimeZonesPacific	metazone	Niue		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Niue"]/long/standard		Niue Time	Niue Time	heure de Niue	Moderate		
timezones	TimeZonesPacific	metazone	Palau		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Palau"]/long/standard		Palau Time	Palau Time	heure des Palaos	Moderate		
timezones	TimeZonesPacific	metazone	Papua_New_Guinea		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Papua_New_Guinea"]/long/standard		Papua New Guinea Time	Papua New Guinea Time	heure de la Papouasie-Nouvelle-Guinée	Moderate		
timezones	TimeZonesPacific	metazone	Phoenix_Islands		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Phoenix_Islands"]/long/standard		Phoenix Islands Time	Phoenix Islands Time	heure des îles Phoenix	Moderate		
timezones	TimeZonesPacific	metazone	Pitcairn		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Pitcairn"]/long/standard		Pitcairn Time	Pitcairn Time	heure des îles Pitcairn	Moderate		
timezones	TimeZonesPacific	metazone	Ponape		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Ponape"]/long/standard		Ponape Time	Ponape Time	heure de l’île de Pohnpei	Moderate		
timezones	TimeZonesPacific	metazone	Samoa		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Samoa"]/long/daylight		Samoa Daylight Time	Samoa Daylight Time	heure d’été des Samoa	Moderate		
timezones	TimeZonesPacific	metazone	Samoa		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Samoa"]/long/generic		Samoa Time	Samoa Time	heure des Samoa	Moderate		
timezones	TimeZonesPacific	metazone	Samoa		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Samoa"]/long/standard		Samoa Standard Time	Samoa Standard Time	heure normale des Samoa	Moderate		
timezones	TimeZonesPacific	metazone	Solomon		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Solomon"]/long/standard		Solomon Islands Time	Solomon Islands Time	heure des îles Salomon	Moderate		
timezones	TimeZonesPacific	metazone	Tahiti		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Tahiti"]/long/standard		Tahiti Time	Tahiti Time	heure de Tahiti	Moderate		
timezones	TimeZonesPacific	metazone	Tokelau		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Tokelau"]/long/standard		Tokelau Time	Tokelau Time	heure de Tokelau	Moderate		
timezones	TimeZonesPacific	metazone	Tonga		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Tonga"]/long/daylight		Tonga Summer Time	Tonga Summer Time	heure d’été de Tonga	Moderate		
timezones	TimeZonesPacific	metazone	Tonga		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Tonga"]/long/generic		Tonga Time	Tonga Time	heure des Tonga	Moderate		
timezones	TimeZonesPacific	metazone	Tonga		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Tonga"]/long/standard		Tonga Standard Time	Tonga Standard Time	heure normale des Tonga	Moderate		
timezones	TimeZonesPacific	metazone	Truk		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Truk"]/long/standard		Chuuk Time	Chuuk Time	heure de Chuuk	Moderate		
timezones	TimeZonesPacific	metazone	Tuvalu		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Tuvalu"]/long/standard		Tuvalu Time	Tuvalu Time	heure des Tuvalu	Moderate		
timezones	TimeZonesPacific	metazone	Vanuatu		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Vanuatu"]/long/daylight		Vanuatu Summer Time	Vanuatu Summer Time	heure d’été de Vanuatu	Moderate		
timezones	TimeZonesPacific	metazone	Vanuatu		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Vanuatu"]/long/generic		Vanuatu Time	Vanuatu Time	heure du Vanuatu	Moderate		
timezones	TimeZonesPacific	metazone	Vanuatu		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Vanuatu"]/long/standard		Vanuatu Standard Time	Vanuatu Standard Time	heure normale du Vanuatu	Moderate		
timezones	TimeZonesPacific	metazone	Wake		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Wake"]/long/standard		Wake Island Time	Wake Island Time	heure de l’île Wake	Moderate		
timezones	TimeZonesPacific	metazone	Wallis		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Wallis"]/long/standard		Wallis & Futuna Time	Wallis & Futuna Time	heure de Wallis-et-Futuna	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Apia			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Apia"]/exemplarCity		Apia	Apia	Apia	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Bougainville			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Bougainville"]/exemplarCity		Bougainville	Bougainville	Bougainville	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Efate			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Efate"]/exemplarCity		Efate	Efate	Éfaté	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Enderbury			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Enderbury"]/exemplarCity		Enderbury		Enderbury	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Fakaofo			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Fakaofo"]/exemplarCity		Fakaofo	Fakaofo	Fakaofo	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Fiji			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Fiji"]/exemplarCity		Fiji	Fiji	Fidji	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Funafuti			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Funafuti"]/exemplarCity		Funafuti	Funafuti	Funafuti	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Gambier			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Gambier"]/exemplarCity		Gambier	Gambier	Gambier	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Guadalcanal			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Guadalcanal"]/exemplarCity		Guadalcanal	Guadalcanal	Guadalcanal	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Guam			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Guam"]/exemplarCity		Guam	Guam	Guam	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Kanton			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Kanton"]/exemplarCity		Kanton	Kanton	Canton	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Kiritimati			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Kiritimati"]/exemplarCity		Kiritimati	Kiritimati	Kiritimati	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Kosrae			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Kosrae"]/exemplarCity		Kosrae	Kosrae	Kosrae	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Kwajalein			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Kwajalein"]/exemplarCity		Kwajalein	Kwajalein	Kwajalein	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Majuro			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Majuro"]/exemplarCity		Majuro	Majuro	Majuro	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Marquesas			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Marquesas"]/exemplarCity		Marquesas	Marquesas	Marquises	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Midway			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Midway"]/exemplarCity		Midway	Midway	Midway	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Nauru			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Nauru"]/exemplarCity		Nauru	Nauru	Nauru	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Niue			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Niue"]/exemplarCity		Niue	Niue	Niue	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Noumea			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Noumea"]/exemplarCity		Noumea	Noumea	Nouméa	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Pago_Pago			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Pago_Pago"]/exemplarCity		Pago Pago	Pago Pago	Pago Pago	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Palau			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Palau"]/exemplarCity		Palau	Palau	Palaos	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Pitcairn			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Pitcairn"]/exemplarCity		Pitcairn	Pitcairn	Pitcairn	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Ponape			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Ponape"]/exemplarCity		Pohnpei	Pohnpei	Pohnpei	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Port_Moresby			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Port_Moresby"]/exemplarCity		Port Moresby	Port Moresby	Port Moresby	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Rarotonga			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Rarotonga"]/exemplarCity		Rarotonga	Rarotonga	Rarotonga	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Saipan			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Saipan"]/exemplarCity		Saipan	Saipan	Saipan	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Tahiti			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Tahiti"]/exemplarCity		Tahiti	Tahiti	Tahiti	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Tarawa			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Tarawa"]/exemplarCity		Tarawa	Tarawa	Tarawa	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Tongatapu			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Tongatapu"]/exemplarCity		Tongatapu	Tongatapu	Tongatapu	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Truk			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Truk"]/exemplarCity		Chuuk	Chuuk	Chuuk	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Wake			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Wake"]/exemplarCity		Wake	Wake	Wake	Moderate		
timezones	TimeZonesPacific	zone	Pacific/Wallis			0	//ldml/dates/timeZoneNames/zone[@type="Pacific/Wallis"]/exemplarCity		Wallis	Wallis	Wallis	Moderate		
timezones	TimezonesRussia	metazone	Irkutsk		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Irkutsk"]/long/daylight		Irkutsk Summer Time	Irkutsk Summer Time	heure d’été d’Irkoutsk	Moderate		
timezones	TimezonesRussia	metazone	Irkutsk		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Irkutsk"]/long/generic		Irkutsk Time	Irkutsk Time	heure d’Irkoutsk	Moderate		
timezones	TimezonesRussia	metazone	Irkutsk		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Irkutsk"]/long/standard		Irkutsk Standard Time	Irkutsk Standard Time	heure normale d’Irkoutsk	Moderate		
timezones	TimezonesRussia	metazone	Krasnoyarsk		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Krasnoyarsk"]/long/daylight		Krasnoyarsk Summer Time	Krasnoyarsk Summer Time	heure d’été de Krasnoïarsk	Moderate		
timezones	TimezonesRussia	metazone	Krasnoyarsk		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Krasnoyarsk"]/long/generic		Krasnoyarsk Time	Krasnoyarsk Time	heure de Krasnoïarsk	Moderate		
timezones	TimezonesRussia	metazone	Krasnoyarsk		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Krasnoyarsk"]/long/standard		Krasnoyarsk Standard Time	Krasnoyarsk Standard Time	heure normale de Krasnoïarsk	Moderate		
timezones	TimezonesRussia	metazone	Magadan		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Magadan"]/long/daylight		Magadan Summer Time	Magadan Summer Time	heure d’été de Magadan	Moderate		
timezones	TimezonesRussia	metazone	Magadan		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Magadan"]/long/generic		Magadan Time	Magadan Time	heure de Magadan	Moderate		
timezones	TimezonesRussia	metazone	Magadan		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Magadan"]/long/standard		Magadan Standard Time	Magadan Standard Time	heure normale de Magadan	Moderate		
timezones	TimezonesRussia	metazone	Moscow		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Moscow"]/long/daylight		Moscow Summer Time	Moscow Summer Time	heure d’été de Moscou	Moderate		
timezones	TimezonesRussia	metazone	Moscow		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Moscow"]/long/generic		Moscow Time	Moscow Time	heure de Moscou	Moderate		
timezones	TimezonesRussia	metazone	Moscow		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Moscow"]/long/standard		Moscow Standard Time	Moscow Standard Time	heure normale de Moscou	Moderate		
timezones	TimezonesRussia	metazone	Novosibirsk		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Novosibirsk"]/long/daylight		Novosibirsk Summer Time	Novosibirsk Summer Time	heure d’été de Novossibirsk	Moderate		
timezones	TimezonesRussia	metazone	Novosibirsk		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Novosibirsk"]/long/generic		Novosibirsk Time	Novosibirsk Time	heure de Novossibirsk	Moderate		
timezones	TimezonesRussia	metazone	Novosibirsk		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Novosibirsk"]/long/standard		Novosibirsk Standard Time	Novosibirsk Standard Time	heure normale de Novossibirsk	Moderate		
timezones	TimezonesRussia	metazone	Omsk		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Omsk"]/long/daylight		Omsk Summer Time	Omsk Summer Time	heure d’été de Omsk	Moderate		
timezones	TimezonesRussia	metazone	Omsk		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Omsk"]/long/generic		Omsk Time	Omsk Time	heure de Omsk	Moderate		
timezones	TimezonesRussia	metazone	Omsk		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Omsk"]/long/standard		Omsk Standard Time	Omsk Standard Time	heure normale de Omsk	Moderate		
timezones	TimezonesRussia	metazone	Sakhalin		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Sakhalin"]/long/daylight		Sakhalin Summer Time	Sakhalin Summer Time	heure d’été de Sakhaline	Moderate		
timezones	TimezonesRussia	metazone	Sakhalin		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Sakhalin"]/long/generic		Sakhalin Time	Sakhalin Time	heure de Sakhaline	Moderate		
timezones	TimezonesRussia	metazone	Sakhalin		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Sakhalin"]/long/standard		Sakhalin Standard Time	Sakhalin Standard Time	heure normale de Sakhaline	Moderate		
timezones	TimezonesRussia	metazone	Vladivostok		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Vladivostok"]/long/daylight		Vladivostok Summer Time	Vladivostok Summer Time	heure d’été de Vladivostok	Moderate		
timezones	TimezonesRussia	metazone	Vladivostok		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Vladivostok"]/long/generic		Vladivostok Time	Vladivostok Time	heure de Vladivostok	Moderate		
timezones	TimezonesRussia	metazone	Vladivostok		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Vladivostok"]/long/standard		Vladivostok Standard Time	Vladivostok Standard Time	heure normale de Vladivostok	Moderate		
timezones	TimezonesRussia	metazone	Volgograd		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Volgograd"]/long/daylight		Volgograd Summer Time	Volgograd Summer Time	heure d’été de Volgograd	Moderate		
timezones	TimezonesRussia	metazone	Volgograd		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Volgograd"]/long/generic		Volgograd Time	Volgograd Time	heure de Volgograd	Moderate		
timezones	TimezonesRussia	metazone	Volgograd		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Volgograd"]/long/standard		Volgograd Standard Time	Volgograd Standard Time	heure normale de Volgograd	Moderate		
timezones	TimezonesRussia	metazone	Yakutsk		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Yakutsk"]/long/daylight		Yakutsk Summer Time	Yakutsk Summer Time	heure d’été de Iakoutsk	Moderate		
timezones	TimezonesRussia	metazone	Yakutsk		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Yakutsk"]/long/generic		Yakutsk Time	Yakutsk Time	heure de Iakoutsk	Moderate		
timezones	TimezonesRussia	metazone	Yakutsk		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Yakutsk"]/long/standard		Yakutsk Standard Time	Yakutsk Standard Time	heure normale de Iakoutsk	Moderate		
timezones	TimezonesRussia	metazone	Yekaterinburg		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Yekaterinburg"]/long/daylight		Yekaterinburg Summer Time	Yekaterinburg Summer Time	heure d’été d’Ekaterinbourg	Moderate		
timezones	TimezonesRussia	metazone	Yekaterinburg		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Yekaterinburg"]/long/generic		Yekaterinburg Time	Yekaterinburg Time	heure d’Ekaterinbourg	Moderate		
timezones	TimezonesRussia	metazone	Yekaterinburg		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Yekaterinburg"]/long/standard		Yekaterinburg Standard Time	Yekaterinburg Standard Time	heure normale d’Ekaterinbourg	Moderate		
timezones	TimezonesRussia	zone	Asia/Anadyr			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Anadyr"]/exemplarCity		Anadyr	Anadyr	Anadyr	Moderate		
timezones	TimezonesRussia	zone	Asia/Barnaul			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Barnaul"]/exemplarCity		Barnaul	Barnaul	Barnaul	Moderate		
timezones	TimezonesRussia	zone	Asia/Chita			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Chita"]/exemplarCity		Chita	Chita	Tchita	Moderate		
timezones	TimezonesRussia	zone	Asia/Irkutsk			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Irkutsk"]/exemplarCity		Irkutsk	Irkutsk	Irkoutsk	Moderate		
timezones	TimezonesRussia	zone	Asia/Kamchatka			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Kamchatka"]/exemplarCity		Kamchatka	Kamchatka	Kamtchatka	Moderate		
timezones	TimezonesRussia	zone	Asia/Khandyga			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Khandyga"]/exemplarCity		Khandyga	Khandyga	Khandyga	Moderate		
timezones	TimezonesRussia	zone	Asia/Krasnoyarsk			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Krasnoyarsk"]/exemplarCity		Krasnoyarsk	Krasnoyarsk	Krasnoïarsk	Moderate		
timezones	TimezonesRussia	zone	Asia/Magadan			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Magadan"]/exemplarCity		Magadan	Magadan	Magadan	Moderate		
timezones	TimezonesRussia	zone	Asia/Novokuznetsk			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Novokuznetsk"]/exemplarCity		Novokuznetsk	Novokuznetsk	Novokuznetsk	Moderate		
timezones	TimezonesRussia	zone	Asia/Novosibirsk			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Novosibirsk"]/exemplarCity		Novosibirsk	Novosibirsk	Novossibirsk	Moderate		
timezones	TimezonesRussia	zone	Asia/Omsk			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Omsk"]/exemplarCity		Omsk	Omsk	Omsk	Moderate		
timezones	TimezonesRussia	zone	Asia/Sakhalin			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Sakhalin"]/exemplarCity		Sakhalin	Sakhalin	Sakhaline	Moderate		
timezones	TimezonesRussia	zone	Asia/Srednekolymsk			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Srednekolymsk"]/exemplarCity		Srednekolymsk	Srednekolymsk	Srednekolymsk	Moderate		
timezones	TimezonesRussia	zone	Asia/Tomsk			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Tomsk"]/exemplarCity		Tomsk	Tomsk	Tomsk	Moderate		
timezones	TimezonesRussia	zone	Asia/Ust-Nera			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Ust-Nera"]/exemplarCity		Ust-Nera	Ust-Nera	Ust-Nera	Moderate		
timezones	TimezonesRussia	zone	Asia/Vladivostok			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Vladivostok"]/exemplarCity		Vladivostok	Vladivostok	Vladivostok	Moderate		
timezones	TimezonesRussia	zone	Asia/Yakutsk			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Yakutsk"]/exemplarCity		Yakutsk	Yakutsk	Iakoutsk	Moderate		
timezones	TimezonesRussia	zone	Asia/Yekaterinburg			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Yekaterinburg"]/exemplarCity		Yekaterinburg	Yekaterinburg	Ekaterinbourg	Moderate		
timezones	TimezonesRussia	zone	Europe/Astrakhan			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Astrakhan"]/exemplarCity		Astrakhan	Astrakhan	Astrakhan	Moderate		
timezones	TimezonesRussia	zone	Europe/Kaliningrad			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Kaliningrad"]/exemplarCity		Kaliningrad	Kaliningrad	Kaliningrad	Moderate		
timezones	TimezonesRussia	zone	Europe/Kirov			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Kirov"]/exemplarCity		Kirov	Kirov	Kirov	Moderate		
timezones	TimezonesRussia	zone	Europe/Moscow			0	//ldml/dates/timeZoneNames/zone[@type="Europe/Moscow"]/exemplarCity		Moscow	Moscow	Moscou	Moderate		
